T (K)		P (Pa)	vG (m3/kg)	vL (m3/kg)		hG (J/kg)		hL (J/kg)	Lv (J/kg)	eG(J/Kg)	eL(J/Kg)	sG(J/KgK)	sL(J/KgK)
379.15	125150	1.3733	0.0010483	134800	331310	101300	444370	1572.4	1374.5
380.15	129520	1.33	0.0010491	136400	335540	102400	448590	1575.3	1385.6
381.15	134010	1.2882	0.0010499	137900	339760	103600	452810	1578.3	1396.7
382.15	138630	1.248	0.0010507	139400	343990	104700	457040	1581.3	1407.8
383.15	143380	1.2093	0.0010516	141000	348230	105900	461260	1584.3	1418.8
384.15	148260	1.172	0.0010524	142500	352460	107000	465490	1587.5	1429.8
385.15	153280	1.1361	0.0010533	144000	356690	108200	469720	1590.6	1440.8
386.15	158440	1.1014	0.0010541	145500	360930	109300	473950	1593.8	1451.8
387.15	163740	1.068	0.001055	147000	365160	110400	478180	1597.1	1462.8
388.15	169180	1.0358	0.0010559	148500	369400	111500	482410	1600.4	1473.7
389.15	174770	1.0048	0.0010568	150000	373640	112600	486650	1603.7	1484.6
390.15	180520	0.97486	0.0010576	151400	377890	113800	490880	1607.1	1495.4
391.15	186410	0.94598	0.0010585	152900	382130	114900	495120	1610.6	1506.3
392.15	192460	0.91811	0.0010594	154400	386370	116000	499360	1614.1	1517.1
393.15	198670	0.89121	0.0010603	155800	390620	117100	503600	1617.7	1527.9
394.15	205050	0.86525	0.0010612	157300	394870	118200	507840	1621.3	1538.7
395.15	211590	0.84019	0.0010622	158700	399120	119200	512090	1624.9	1549.4
396.15	218300	0.81598	0.0010631	160200	403370	120300	516330	1628.7	1560.2
397.15	225180	0.79261	0.001064	161600	407630	121400	520580	1632.4	1570.9
398.15	232240	0.77003	0.0010649	163000	411880	122500	524830	1636.3	1581.6
399.15	239470	0.74821	0.0010659	164400	416140	123500	529080	1640.1	1592.2
400.15	246890	0.72713	0.0010668	165800	420400	124600	533330	1644.1	1602.9
401.15	254500	0.70675	0.0010678	167200	424660	125600	537580	1648.1	1613.5
402.15	262290	0.68705	0.0010687	168600	428930	126700	541840	1652.1	1624.1
403.15	270280	0.668	0.0010697	170000	433190	127700	546090	1656.2	1634.6
404.15	278460	0.64959	0.0010707	171400	437460	128800	550350	1660.4	1645.2
405.15	286850	0.63177	0.0010717	172700	441730	129800	554610	1664.6	1655.7
406.15	295430	0.61454	0.0010727	174100	446000	130800	558880	1668.8	1666.2
407.15	304230	0.59786	0.0010736	175400	450280	131800	563140	1673.2	1676.7
408.15	313230	0.58173	0.0010746	176800	454550	132900	567410	1677.5	1687.2
409.15	322450	0.56611	0.0010757	178100	458830	133900	571680	1682	1697.6
410.15	331880	0.55099	0.0010767	179400	463110	134900	575950	1686.4	1708.1
411.15	341540	0.53636	0.0010777	180700	467400	135800	580220	1691	1718.5
412.15	351430	0.52218	0.0010787	182000	471680	136800	584490	1695.6	1728.9
413.15	361540	0.50845	0.0010798	183300	475970	137800	588770	1700.2	1739.2
414.15	371890	0.49516	0.0010808	184600	480260	138800	593050	1704.9	1749.6
415.15	382470	0.48227	0.0010818	185900	484550	139800	597330	1709.7	1759.9
416.15	393290	0.46979	0.0010829	187200	488850	140700	601610	1714.5	1770.2
417.15	404370	0.45769	0.001084	188400	493150	141700	605900	1719.4	1780.5
418.15	415680	0.44596	0.001085	189700	497450	142600	610190	1724.3	1790.7
419.15	427260	0.43459	0.0010861	190900	501750	143600	614480	1729.3	1801
420.15	439090	0.42357	0.0010872	192200	506060	144500	618770	1734.3	1811.2
421.15	451180	0.41288	0.0010883	193400	510370	145400	623060	1739.4	1821.4
422.15	463540	0.40251	0.0010894	194600	514680	146300	627360	1744.5	1831.6
423.15	476160	0.39245	0.0010905	195800	518990	147300	631660	1749.7	1841.8
424.15	489070	0.38269	0.0010916	197000	523310	148200	635960	1755	1852
425.15	502250	0.37323	0.0010927	198200	527620	149100	640270	1760.2	1862.1
426.15	515710	0.36404	0.0010939	199400	531950	149900	644570	1765.6	1872.2
427.15	529460	0.35512	0.001095	200600	536270	150800	648880	1771	1882.3
428.15	543500	0.34646	0.0010962	201700	540600	151700	653190	1776.4	1892.4
429.15	557840	0.33805	0.0010973	202900	544930	152600	657510	1781.9	1902.5
430.15	572470	0.32989	0.0010985	204000	549260	153400	661830	1787.5	1912.5
431.15	587420	0.32196	0.0010996	205100	553600	154300	666140	1793.1	1922.5
432.15	602670	0.31426	0.0011008	206200	557940	155100	670470	1798.7	1932.6
433.15	618230	0.30678	0.001102	207300	562280	156000	674790	1804.4	1942.6
434.15	634120	0.29951	0.0011032	208400	566630	156800	679120	1810.2	1952.5
435.15	650330	0.29245	0.0011044	209500	570980	157600	683450	1816	1962.5
436.15	666860	0.28559	0.0011056	210600	575330	158400	687780	1821.8	1972.5
437.15	683730	0.27892	0.0011068	211700	579690	159300	692120	1827.7	1982.4
438.15	700930	0.27243	0.001108	212700	584050	160100	696460	1833.7	1992.3
439.15	718480	0.26612	0.0011093	213800	588410	160800	700800	1839.7	2002.2
440.15	736380	0.25999	0.0011105	214800	592770	161600	705150	1845.7	2012.1
441.15	754620	0.25403	0.0011117	215800	597140	162400	709500	1851.8	2022
442.15	773220	0.24823	0.001113	216800	601520	163200	713850	1857.9	2031.8
443.15	792190	0.24259	0.0011143	217800	605890	163900	718200	1864	2041.7
444.15	811520	0.2371	0.0011155	218800	610270	164700	722560	1870.2	2051.5
445.15	831220	0.23176	0.0011168	219800	614660	165400	726920	1876.5	2061.3
446.15	851300	0.22656	0.0011181	220700	619040	166100	731280	1882.8	2071.1
447.15	871760	0.2215	0.0011194	221700	623440	166900	735650	1889.1	2080.9
448.15	892600	0.21658	0.0011207	222600	627830	167600	740020	1895.5	2090.6
449.15	913840	0.21179	0.001122	223500	632230	168300	744390	1901.9	2100.4
450.15	935470	0.20712	0.0011234	224400	636630	169000	748770	1908.3	2110.1
451.15	957510	0.20258	0.0011247	225300	641040	169700	753150	1914.8	2119.8
452.15	979950	0.19815	0.001126	226200	645450	170400	757540	1921.4	2129.6
453.15	1002800	0.19384	0.0011274	227100	649860	171000	761920	1927.9	2139.2
454.15	1026100	0.18964	0.0011288	228000	654280	171700	766310	1934.5	2148.9
455.15	1049800	0.18555	0.0011301	228800	658710	172300	770710	1941.2	2158.6
456.15	1073900	0.18157	0.0011315	229700	663130	173000	775110	1947.9	2168.3
457.15	1098500	0.17769	0.0011329	230500	667560	173600	779510	1954.6	2177.9
458.15	1123500	0.1739	0.0011343	231300	672000	174200	783910	1961.3	2187.5
459.15	1148900	0.17021	0.0011357	232100	676440	174900	788320	1968.1	2197.1
460.15	1174800	0.16662	0.0011371	232900	680880	175500	792740	1974.9	2206.7
461.15	1201100	0.16311	0.0011386	233700	685330	176100	797150	1981.8	2216.3
462.15	1228000	0.15969	0.00114	234400	689780	176600	801570	1988.7	2225.9
463.15	1255200	0.15636	0.0011415	235200	694240	177200	806000	1995.6	2235.5
464.15	1283000	0.15311	0.0011429	235900	698700	177800	810430	2002.6	2245
465.15	1311200	0.14994	0.0011444	236600	703170	178300	814860	2009.5	2254.6
466.15	1339900	0.14685	0.0011459	237300	707640	178900	819300	2016.6	2264.1
467.15	1369100	0.14383	0.0011474	238000	712120	179400	823740	2023.6	2273.6
468.15	1398800	0.14089	0.0011489	238700	716600	179900	828180	2030.7	2283.2
469.15	1429000	0.13802	0.0011504	239400	721090	180500	832630	2037.8	2292.6
470.15	1459700	0.13522	0.0011519	240000	725580	181000	837090	2045	2302.1
471.15	1490900	0.13248	0.0011534	240700	730070	181400	841540	2052.1	2311.6
472.15	1522700	0.12982	0.001155	241300	734570	181900	846010	2059.3	2321.1
473.15	1554900	0.12721	0.0011565	241900	739080	182400	850470	2066.6	2330.5
474.15	1587700	0.12467	0.0011581	242500	743590	182900	854940	2073.8	2340
475.15	1621000	0.12218	0.0011597	243100	748110	183300	859420	2081.1	2349.4
476.15	1654900	0.11976	0.0011613	243600	752630	183800	863900	2088.5	2358.8
477.15	1689300	0.11739	0.0011629	244200	757160	184200	868380	2095.8	2368.3
478.15	1724300	0.11508	0.0011645	244700	761690	184600	872870	2103.2	2377.7
479.15	1759800	0.11282	0.0011661	245200	766230	185000	877370	2110.6	2387.1
480.15	1795900	0.11061	0.0011677	245800	770770	185400	881870	2118	2396.4
481.15	1832600	0.10846	0.0011694	246200	775320	185800	886370	2125.5	2405.8
482.15	1869800	0.10635	0.001171	246700	779880	186200	890880	2133	2415.2
483.15	1907700	0.10429	0.0011727	247200	784440	186500	895390	2140.5	2424.5
484.15	1946100	0.10228	0.0011744	247600	789010	186900	899910	2148.1	2433.9
485.15	1985100	0.10031	0.0011761	248000	793580	187200	904440	2155.6	2443.2
486.15	2024700	0.098394	0.0011778	248400	798160	187500	908970	2163.2	2452.6
487.15	2065000	0.096516	0.0011795	248800	802750	187800	913500	2170.9	2461.9
488.15	2105800	0.094679	0.0011813	249200	807340	188100	918040	2178.5	2471.2
489.15	2147300	0.092884	0.001183	249600	811930	188400	922580	2186.2	2480.5
